string,dom_number,dom_x,dom_y,dom_z
87.0,89.0,26.880580899999998,-31.19125,-418.785338
93.0,89.0,14.3417906,-80.688784,-418.9914731
93.0,99.0,14.415033999999999,-80.5119594,-448.9914731
93.0,105.0,14.415033999999999,-80.5119594,-466.9914731
87.0,20.0,26.956667,-31.1151639,-101.78533800000001
89.0,83.0,89.415034,-58.946959400000004,-400.8685269
89.0,104.0,89.415034,-59.0505406,-463.9914731
89.0,105.0,89.34179060000001,-59.123784,-466.8685269
89.0,107.0,89.29,-59.0748361,-472.785338
90.0,66.0,57.164966,-83.7367906,-349.8685269
90.0,87.0,57.2139139,-83.685,-412.785338
88.0,23.0,62.547246900000005,-35.16375,-220.785338
88.0,29.0,62.571542400000006,-35.038716,-238.8685269
89.0,78.0,89.415034,-58.946959400000004,-385.8685269
93.0,90.0,14.164966,-80.6155406,-421.9914731
93.0,110.0,14.164966,-80.6155406,-481.9914731
15.0,35.0,-290.66,-307.38,-74.56
16.0,24.0,-166.4,-287.79,106.18
51.0,10.0,-481.6,101.39,348.87
51.0,11.0,-481.6,101.39,331.85
88.0,2.0,62.6994191,-35.16375,547.925338
89.0,93.0,89.2382094,-59.123784,-430.8685269
93.0,104.0,14.366086099999999,-80.56375,-464.074662
92.0,86.0,18.2382094,-50.928716,-409.9914731
89.0,78.0,89.3660861,-58.99875,-386.074662
90.0,96.0,57.29,-83.685,-439.93
92.0,89.0,18.2382094,-50.928716,-418.8685269
93.0,90.0,14.3417906,-80.438716,-421.9914731
87.0,71.0,26.956667,-31.1151639,-365.074662
92.0,99.0,18.29,-51.1298361,-448.785338
88.0,42.0,62.547246900000005,-35.16375,-278.074662
88.0,101.0,62.6994191,-35.16375,-454.785338
50.0,30.0,576.37,170.92,0.44
58.0,38.0,382.35,238.9,-131.22
58.0,43.0,382.35,238.9,-216.33
66.0,47.0,303.41,335.64,-270.0
93.0,99.0,14.29,-80.6398361,-449.074662
88.0,98.0,62.6751236,-35.288784,-445.8685269
89.0,104.0,89.34179060000001,-58.873716,-463.9914731
90.0,50.0,57.415034,-83.6332094,-301.8685269
31.0,25.0,-570.9,-125.14,91.11
31.0,28.0,-570.9,-125.14,40.04
87.0,71.0,27.0327531,-31.19125,-365.074662
87.0,92.0,26.831633,-31.2430406,-427.8685269
57.0,55.0,257.31,211.66,-414.7
74.0,6.0,338.44,463.72,420.62
91.0,45.0,47.2382094,-56.887466,-286.9914731
91.0,83.0,47.2382094,-57.137534,-400.8685269
4.0,15.0,114.39,-461.99,260.37
4.0,17.0,114.39,-461.99,226.33
5.0,22.0,237.78,-442.42,144.03
93.0,68.0,14.3417906,-80.438716,-355.9914731
93.0,81.0,14.3417906,-80.438716,-394.9914731
93.0,90.0,14.3417906,-80.688784,-421.9914731
88.0,102.0,62.748367,-35.1119594,-457.9914731
89.0,8.0,89.164966,-59.0505406,348.0085269
90.0,81.0,57.29,-83.6089139,-395.074662
35.0,7.0,-77.8,-54.33,400.58
88.0,107.0,62.748367,-35.1119594,-472.8685269
89.0,86.0,89.21391390000001,-58.99875,-409.785338
89.0,86.0,89.3660861,-58.99875,-410.074662
89.0,110.0,89.29,-59.0748361,-481.785338
92.0,35.0,18.213913899999998,-51.05375,-256.785338
93.0,27.0,14.29,-80.4876639,-233.07466200000002
47.0,32.0,195.03,125.59,-25.81
93.0,21.0,14.3417906,-80.438716,-214.8685269
93.0,56.0,14.415033999999999,-80.5119594,-319.8685269
88.0,50.0,62.748367,-35.2155406,-301.8685269
92.0,8.0,18.3417906,-50.928716,348.1314731
92.0,8.0,18.2382094,-51.178784,348.1314731
90.0,95.0,57.29,-83.6089139,-436.785338
91.0,95.0,47.341790599999996,-57.137534,-436.9914731
4.0,23.0,114.39,-461.99,124.21
9.0,31.0,-88.05,-384.3,-10.61
16.0,44.0,-166.4,-287.79,-234.24
33.0,43.0,-324.39,-93.43,-214.74
87.0,65.0,27.081701,-31.1394594,-346.8685269
89.0,47.0,89.164966,-58.946959400000004,-292.8685269
58.0,9.0,382.35,238.9,362.38
92.0,107.0,18.29,-51.1298361,-473.074662
87.0,41.0,26.956667,-31.2673361,-274.785338
92.0,99.0,18.3660861,-51.05375,-448.785338
93.0,41.0,14.2139139,-80.56375,-275.074662
91.0,56.0,47.415034,-57.0642906,-319.9914731
52.0,52.0,-358.44,120.56,-369.99
52.0,53.0,-358.44,120.56,-387.01
53.0,52.0,-234.95,140.44,-367.99
93.0,50.0,14.2139139,-80.56375,-302.074662
50.0,23.0,576.37,170.92,119.59
59.0,17.0,505.27,257.88,233.9
59.0,24.0,505.27,257.88,114.76
59.0,29.0,505.27,257.88,29.65
59.0,35.0,505.27,257.88,-72.47
59.0,36.0,505.27,257.88,-89.49
59.0,37.0,505.27,257.88,-106.51
59.0,38.0,505.27,257.88,-123.53
67.0,42.0,429.76,351.02,-191.71
89.0,93.0,89.29,-58.9226639,-431.074662
66.0,57.0,303.41,335.64,-440.21
66.0,59.0,303.41,335.64,-474.25
89.0,89.0,89.2382094,-59.123784,-418.9914731
93.0,102.0,14.29,-80.4876639,-458.074662
88.0,107.0,62.6751236,-35.288784,-472.9914731
47.0,17.0,195.03,125.59,229.5
48.0,22.0,330.03,127.2,143.43
58.0,21.0,382.35,238.9,158.13
71.0,24.0,-21.97,393.24,108.34
72.0,18.0,101.04,412.79,215.06
91.0,3.0,47.29,-57.0885861,523.2146620000001
93.0,5.0,14.29,-80.4876639,423.214662
93.0,5.0,14.3417906,-80.438716,423.1314731
87.0,5.0,27.0084576,-31.066216,423.0085269
88.0,8.0,62.547246900000005,-35.16375,348.214662
92.0,8.0,18.164966,-51.001959400000004,348.0085269
92.0,69.0,18.3417906,-51.178784,-358.8685269
27.0,32.0,124.97,-131.25,-33.99
28.0,11.0,248.15,-111.87,327.83
87.0,110.0,27.0084576,-31.316284,-481.9914731
89.0,21.0,89.3660861,-58.99875,-214.785338
89.0,21.0,89.29,-59.0748361,-214.785338
89.0,21.0,89.21391390000001,-58.99875,-215.07466200000002
89.0,26.0,89.2382094,-58.873716,-229.8685269
89.0,44.0,89.2382094,-59.123784,-283.8685269
91.0,68.0,47.2382094,-56.887466,-355.8685269
92.0,29.0,18.3417906,-51.178784,-238.8685269
87.0,44.0,26.956667,-31.2673361,-283.785338
87.0,45.0,26.9048764,-31.316284,-286.8685269
88.0,30.0,62.623333,-35.0876639,-241.785338
88.0,42.0,62.498299,-35.1119594,-277.8685269
88.0,65.0,62.498299,-35.1119594,-346.9914731
89.0,51.0,89.29,-58.9226639,-304.785338
90.0,92.0,57.2382094,-83.810034,-427.9914731
91.0,26.0,47.164966,-57.0642906,-229.9914731
91.0,30.0,47.2139139,-57.0125,-242.07466200000002
91.0,32.0,47.164966,-56.960709400000006,-247.9914731
91.0,33.0,47.29,-56.936413900000005,-250.785338
91.0,38.0,47.29,-56.936413900000005,-265.785338
91.0,39.0,47.2139139,-57.0125,-268.785338
92.0,26.0,18.415034,-51.1055406,-229.9914731
92.0,29.0,18.3660861,-51.05375,-238.785338
92.0,32.0,18.164966,-51.1055406,-247.9914731
92.0,38.0,18.3660861,-51.05375,-265.785338
92.0,41.0,18.213913899999998,-51.05375,-274.785338
92.0,42.0,18.164966,-51.001959400000004,-277.8685269
92.0,51.0,18.415034,-51.1055406,-304.8685269
93.0,23.0,14.3417906,-80.438716,-220.9914731
90.0,110.0,57.3660861,-83.685,-481.785338
90.0,110.0,57.415034,-83.7367906,-481.8685269
91.0,65.0,47.2139139,-57.0125,-346.785338
87.0,92.0,27.0084576,-31.066216,-427.9914731
93.0,89.0,14.366086099999999,-80.56375,-419.074662
87.0,20.0,26.831633,-31.2430406,-101.99147310000001
88.0,41.0,62.571542400000006,-35.038716,-274.8685269
7.0,50.0,-334.8,-424.5,-333.42
7.0,51.0,-334.8,-424.5,-350.44
8.0,48.0,-211.35,-404.48,-301.35
88.0,90.0,62.571542400000006,-35.288784,-421.9914731
89.0,80.0,89.415034,-58.946959400000004,-391.8685269
93.0,41.0,14.238209399999999,-80.688784,-274.9914731
87.0,99.0,27.0084576,-31.316284,-448.8685269
91.0,105.0,47.415034,-56.960709400000006,-466.9914731
91.0,71.0,47.415034,-56.960709400000006,-364.9914731
88.0,59.0,62.571542400000006,-35.038716,-328.8685269
88.0,90.0,62.6751236,-35.038716,-421.8685269
88.0,93.0,62.571542400000006,-35.288784,-430.8685269
92.0,78.0,18.2382094,-51.178784,-385.8685269
89.0,27.0,89.164966,-58.946959400000004,-232.9914731
87.0,93.0,27.0084576,-31.066216,-430.8685269
90.0,110.0,57.415034,-83.6332094,-481.9914731
1.0,30.0,-256.14,-521.08,2.43
1.0,31.0,-256.14,-521.08,-14.59
1.0,32.0,-256.14,-521.08,-31.61
1.0,33.0,-256.14,-521.08,-48.63
2.0,30.0,-132.8,-501.45,6.47
93.0,39.0,14.2139139,-80.56375,-268.785338
29.0,37.0,371.56,-92.18,-111.16
29.0,38.0,371.56,-92.18,-127.18
90.0,47.0,57.164966,-83.7367906,-292.9914731
93.0,62.0,14.238209399999999,-80.688784,-337.9914731
87.0,66.0,26.956667,-31.2673361,-350.074662
92.0,93.0,18.415034,-51.1055406,-430.8685269
34.0,36.0,-200.55,-74.03,-72.3
48.0,38.0,330.03,127.2,-128.9
50.0,14.0,576.37,170.92,272.77
58.0,42.0,382.35,238.9,-199.31
7.0,19.0,-334.8,-424.5,194.22
89.0,63.0,89.29,-58.9226639,-340.785338
90.0,38.0,57.2139139,-83.685,-266.074662
92.0,81.0,18.3417906,-50.928716,-394.9914731
92.0,86.0,18.415034,-51.001959400000004,-409.8685269
91.0,90.0,47.3660861,-57.0125,-421.785338
92.0,104.0,18.213913899999998,-51.05375,-464.074662
51.0,2.0,-481.6,101.39,485.03
51.0,4.0,-481.6,101.39,450.99
90.0,69.0,57.29,-83.7610861,-358.785338
54.0,31.0,-111.51,159.98,-10.09
62.0,16.0,-189.98,257.42,246.24
63.0,10.0,-66.7,276.92,344.64
2.0,56.0,-132.8,-501.45,-436.07
24.0,45.0,-245.65,-190.49,-247.05
25.0,56.0,-121.77,-171.03,-433.48
87.0,78.0,26.831633,-31.2430406,-385.9914731
90.0,86.0,57.415034,-83.7367906,-409.9914731
91.0,63.0,47.2139139,-57.0125,-341.074662
92.0,47.0,18.164966,-51.001959400000004,-292.9914731
92.0,56.0,18.29,-51.1298361,-320.074662
92.0,57.0,18.2382094,-51.178784,-322.9914731
92.0,92.0,18.2382094,-51.178784,-427.8685269
92.0,101.0,18.29,-51.1298361,-454.785338
87.0,30.0,27.081701,-31.1394594,-241.8685269
91.0,27.0,47.341790599999996,-56.887466,-232.8685269
92.0,68.0,18.415034,-51.001959400000004,-355.9914731
88.0,8.0,62.498299,-35.1119594,348.0085269
91.0,93.0,47.341790599999996,-57.137534,-430.9914731
92.0,8.0,18.415034,-51.001959400000004,348.1314731
4.0,2.0,114.39,-461.99,481.64
4.0,4.0,114.39,-461.99,447.6
4.0,5.0,114.39,-461.99,430.58
87.0,110.0,27.0084576,-31.316284,-481.8685269
90.0,105.0,57.29,-83.7610861,-467.074662
93.0,30.0,14.238209399999999,-80.688784,-241.9914731
1.0,7.0,-256.14,-521.08,393.91
16.0,28.0,-166.4,-287.79,38.09
24.0,35.0,-245.65,-190.49,-76.97
87.0,81.0,26.956667,-31.2673361,-395.074662
91.0,27.0,47.415034,-56.960709400000006,-232.9914731
92.0,32.0,18.3417906,-50.928716,-247.8685269
87.0,81.0,27.0084576,-31.066216,-394.8685269
90.0,110.0,57.29,-83.7610861,-482.074662
91.0,6.0,47.341790599999996,-56.887466,398.0085269
35.0,35.0,-77.8,-54.33,-76.0
93.0,44.0,14.3417906,-80.688784,-283.8685269
88.0,83.0,62.6751236,-35.288784,-400.9914731
89.0,89.0,89.34179060000001,-59.123784,-418.9914731
92.0,71.0,18.29,-51.1298361,-365.074662
87.0,110.0,27.0084576,-31.066216,-481.9914731
93.0,105.0,14.366086099999999,-80.56375,-466.785338
29.0,17.0,371.56,-92.18,229.25
29.0,18.0,371.56,-92.18,213.23
87.0,104.0,27.081701,-31.1394594,-463.8685269
92.0,2.0,18.213913899999998,-51.05375,547.925338
92.0,3.0,18.2382094,-51.178784,523.0085269000001
93.0,80.0,14.164966,-80.5119594,-391.9914731
87.0,33.0,26.956667,-31.2673361,-251.07466200000002
88.0,5.0,62.748367,-35.2155406,423.1314731
88.0,42.0,62.748367,-35.1119594,-277.9914731
88.0,27.0,62.6994191,-35.16375,-233.07466200000002
88.0,30.0,62.571542400000006,-35.038716,-241.9914731
91.0,74.0,47.2139139,-57.0125,-373.785338
93.0,99.0,14.3417906,-80.688784,-448.8685269
91.0,4.0,47.164966,-56.960709400000006,498.0085269
93.0,105.0,14.238209399999999,-80.438716,-466.8685269
87.0,3.0,26.956667,-31.19125,522.8230000000001
87.0,4.0,26.956667,-31.1151639,497.925338
92.0,77.0,18.415034,-51.001959400000004,-382.9914731
93.0,101.0,14.3417906,-80.438716,-454.9914731
4.0,38.0,114.39,-461.99,-131.1
5.0,25.0,237.78,-442.42,92.97
10.0,41.0,35.54,-364.83,-183.12
87.0,99.0,27.081701,-31.2430406,-448.8685269
91.0,110.0,47.415034,-57.0642906,-481.8685269
92.0,39.0,18.3660861,-51.05375,-269.074662
92.0,45.0,18.29,-51.1298361,-287.074662
92.0,90.0,18.3417906,-50.928716,-421.8685269
92.0,95.0,18.2382094,-51.178784,-436.9914731
92.0,99.0,18.3417906,-51.178784,-448.9914731
4.0,28.0,114.39,-461.99,39.1
10.0,33.0,35.54,-364.83,-46.95
10.0,34.0,35.54,-364.83,-63.97
93.0,62.0,14.2139139,-80.56375,-338.074662
90.0,65.0,57.415034,-83.6332094,-346.8685269
91.0,98.0,47.29,-57.0885861,-446.074662
91.0,56.0,47.415034,-56.960709400000006,-319.8685269
90.0,80.0,57.415034,-83.7367906,-391.8685269
91.0,74.0,47.3660861,-57.0125,-374.074662
92.0,33.0,18.415034,-51.1055406,-250.9914731
87.0,57.0,26.956667,-31.2673361,-322.785338
93.0,54.0,14.3417906,-80.438716,-313.9914731
88.0,66.0,62.623333,-35.2398361,-349.785338
88.0,83.0,62.547246900000005,-35.16375,-401.074662
88.0,95.0,62.6751236,-35.288784,-436.8685269
17.0,24.0,-43.27,-267.52,108.65
87.0,17.0,27.081701,-31.2430406,-26.9914731
88.0,14.0,62.623333,-35.2398361,148.214662
88.0,14.0,62.6994191,-35.16375,147.92533799999998
89.0,14.0,89.29,-58.9226639,148.214662
91.0,14.0,47.29,-57.0885861,148.214662
91.0,14.0,47.341790599999996,-57.137534,148.1314731
91.0,14.0,47.415034,-56.960709400000006,148.0085269
91.0,14.0,47.29,-57.0885861,147.92533799999998
93.0,12.0,14.164966,-80.6155406,248.1314731
93.0,14.0,14.415033999999999,-80.5119594,148.1314731
93.0,14.0,14.415033999999999,-80.6155406,148.1314731
93.0,14.0,14.3417906,-80.438716,148.0085269
93.0,14.0,14.366086099999999,-80.56375,147.92533799999998
93.0,14.0,14.2139139,-80.56375,147.92533799999998
91.0,102.0,47.415034,-57.0642906,-457.8685269
92.0,107.0,18.2382094,-50.928716,-472.9914731
60.0,28.0,-437.04,217.8,41.91
60.0,30.0,-437.04,217.8,7.86
60.0,31.0,-437.04,217.8,-9.16
60.0,32.0,-437.04,217.8,-26.18
61.0,45.0,-313.6,237.44,-247.72
62.0,44.0,-189.98,257.42,-230.54
92.0,71.0,18.415034,-51.001959400000004,-364.8685269
92.0,105.0,18.3417906,-50.928716,-466.8685269
3.0,46.0,-9.13,-481.74,-266.7
3.0,47.0,-9.13,-481.74,-283.72
3.0,48.0,-9.13,-481.74,-300.74
62.0,14.0,-189.98,257.42,280.08
91.0,110.0,47.341790599999996,-56.887466,-481.8685269
92.0,59.0,18.29,-51.1298361,-328.785338
90.0,39.0,57.2382094,-83.810034,-268.8685269
88.0,68.0,62.547246900000005,-35.16375,-355.785338
2.0,5.0,-132.8,-501.45,431.99
3.0,9.0,-9.13,-481.74,363.07
23.0,57.0,-368.93,-210.23,-452.63
33.0,50.0,-324.39,-93.43,-333.88
34.0,56.0,-200.55,-74.03,-412.72
87.0,26.0,26.880580899999998,-31.19125,-229.785338
87.0,32.0,26.9048764,-31.066216,-247.9914731
88.0,27.0,62.571542400000006,-35.038716,-232.9914731
89.0,41.0,89.2382094,-59.123784,-274.8685269
91.0,33.0,47.341790599999996,-56.887466,-250.9914731
91.0,66.0,47.164966,-57.0642906,-349.9914731
92.0,29.0,18.2382094,-50.928716,-238.8685269
93.0,27.0,14.415033999999999,-80.5119594,-232.9914731
93.0,29.0,14.415033999999999,-80.6155406,-238.9914731
88.0,93.0,62.6751236,-35.288784,-430.8685269
30.0,12.0,500.43,-58.45,314.63
30.0,18.0,500.43,-58.45,212.5
30.0,22.0,500.43,-58.45,144.42
39.0,23.0,411.81,13.0,127.28
87.0,59.0,26.956667,-31.1151639,-328.785338
87.0,65.0,26.880580899999998,-31.19125,-347.074662
92.0,41.0,18.3417906,-50.928716,-274.9914731
87.0,4.0,26.831633,-31.2430406,498.0085269
87.0,5.0,26.831633,-31.1394594,423.1314731
87.0,53.0,27.0084576,-31.066216,-310.8685269
91.0,110.0,47.29,-57.0885861,-482.074662
90.0,30.0,57.164966,-83.6332094,-241.8685269
57.0,14.0,257.31,211.66,283.16
58.0,10.0,382.35,238.9,345.36
88.0,101.0,62.6751236,-35.038716,-454.9914731
90.0,89.0,57.2382094,-83.559966,-418.8685269
91.0,103.0,47.29,-57.0125,-460.683
16.0,17.0,-166.4,-287.79,225.2
92.0,74.0,18.415034,-51.1055406,-373.9914731
93.0,1.0,14.29,-80.4876639,573.2146620000001
93.0,4.0,14.3417906,-80.438716,498.1314731
92.0,87.0,18.29,-51.1298361,-413.074662
93.0,10.0,14.29,-80.6398361,298.214662
87.0,92.0,27.081701,-31.1394594,-427.9914731
89.0,92.0,89.34179060000001,-58.873716,-427.9914731
89.0,102.0,89.29,-58.9226639,-457.785338
70.0,35.0,-145.45,374.24,-76.62
70.0,36.0,-145.45,374.24,-93.64
70.0,37.0,-145.45,374.24,-110.66
90.0,86.0,57.2139139,-83.685,-410.074662
92.0,99.0,18.415034,-51.1055406,-448.9914731
23.0,3.0,-368.93,-210.23,466.49
23.0,6.0,-368.93,-210.23,415.43
23.0,8.0,-368.93,-210.23,381.39
87.0,92.0,26.880580899999998,-31.19125,-428.074662
90.0,101.0,57.2139139,-83.685,-454.785338
90.0,107.0,57.3660861,-83.685,-472.785338
54.0,50.0,-111.51,159.98,-333.48
87.0,4.0,26.831633,-31.1394594,498.0085269
87.0,5.0,26.956667,-31.2673361,423.214662
87.0,10.0,26.9048764,-31.316284,298.1314731
88.0,10.0,62.498299,-35.1119594,298.1314731
88.0,21.0,62.498299,-35.1119594,-214.8685269
88.0,29.0,62.6751236,-35.288784,-238.9914731
88.0,101.0,62.547246900000005,-35.16375,-454.785338
90.0,65.0,57.341790599999996,-83.559966,-346.8685269
91.0,62.0,47.29,-57.0885861,-337.785338
92.0,3.0,18.3417906,-50.928716,523.1314731
92.0,3.0,18.2382094,-50.928716,523.1314731
92.0,3.0,18.3417906,-50.928716,523.0085269000001
92.0,4.0,18.164966,-51.1055406,498.1314731
92.0,4.0,18.164966,-51.1055406,498.0085269
92.0,63.0,18.213913899999998,-51.05375,-341.074662
92.0,71.0,18.2382094,-51.178784,-364.8685269
93.0,1.0,14.2139139,-80.56375,573.2146620000001
93.0,1.0,14.29,-80.6398361,573.2146620000001
93.0,1.0,14.164966,-80.5119594,573.1314731
93.0,1.0,14.3417906,-80.688784,573.1314731
93.0,4.0,14.2139139,-80.56375,498.214662
93.0,4.0,14.164966,-80.5119594,498.1314731
93.0,4.0,14.2139139,-80.56375,497.925338
93.0,5.0,14.366086099999999,-80.56375,423.214662
93.0,6.0,14.366086099999999,-80.56375,397.925338
93.0,12.0,14.238209399999999,-80.688784,248.1314731
93.0,77.0,14.164966,-80.6155406,-382.8685269
58.0,20.0,382.35,238.9,175.15
91.0,59.0,47.164966,-56.960709400000006,-328.9914731
93.0,65.0,14.29,-80.6398361,-347.074662
89.0,26.0,89.2382094,-58.873716,-229.9914731
62.0,38.0,-189.98,257.42,-128.41
76.0,26.0,-224.09,470.86,76.91
89.0,26.0,89.415034,-59.0505406,-229.8685269
14.0,10.0,-413.46,-327.27,346.41
87.0,86.0,26.831633,-31.1394594,-409.9914731
91.0,104.0,47.341790599999996,-56.887466,-463.8685269
92.0,107.0,18.3660861,-51.05375,-473.074662
91.0,38.0,47.2139139,-57.0125,-265.785338
87.0,99.0,26.831633,-31.2430406,-448.8685269
92.0,35.0,18.29,-51.1298361,-257.074662
88.0,102.0,62.498299,-35.1119594,-457.8685269
92.0,75.0,18.3660861,-51.05375,-376.785338
90.0,38.0,57.341790599999996,-83.810034,-265.9914731
1.0,6.0,-256.14,-521.08,410.93
8.0,11.0,-211.35,-404.48,328.42
88.0,104.0,62.6751236,-35.288784,-463.9914731
87.0,86.0,26.880580899999998,-31.19125,-410.074662
91.0,102.0,47.164966,-56.960709400000006,-457.9914731
92.0,89.0,18.3417906,-50.928716,-418.8685269
93.0,101.0,14.29,-80.4876639,-454.785338
5.0,1.0,237.78,-442.42,501.46
5.0,7.0,237.78,-442.42,399.34
5.0,8.0,237.78,-442.42,382.32
90.0,98.0,57.2382094,-83.559966,-445.8685269
87.0,83.0,27.081701,-31.2430406,-400.9914731
73.0,12.0,224.58,432.35,309.84
91.0,26.0,47.29,-57.0885861,-230.07466200000002
88.0,12.0,62.6751236,-35.288784,248.1314731
88.0,14.0,62.748367,-35.1119594,148.1314731
88.0,14.0,62.748367,-35.1119594,148.0085269
88.0,21.0,62.498299,-35.2155406,-214.8685269
89.0,12.0,89.29,-58.9226639,248.214662
90.0,21.0,57.164966,-83.6332094,-214.9914731
91.0,14.0,47.2382094,-56.887466,148.0085269
93.0,30.0,14.29,-80.4876639,-241.785338
93.0,32.0,14.164966,-80.5119594,-247.9914731
93.0,38.0,14.29,-80.6398361,-265.785338
93.0,39.0,14.238209399999999,-80.688784,-268.8685269
33.0,5.0,-324.39,-93.43,432.05
29.0,1.0,371.56,-92.18,501.58
87.0,101.0,27.0084576,-31.316284,-454.9914731
90.0,27.0,57.341790599999996,-83.559966,-232.9914731
90.0,32.0,57.29,-83.6089139,-248.07466200000002
91.0,59.0,47.2139139,-57.0125,-329.074662
2.0,26.0,-132.8,-501.45,74.56
2.0,29.0,-132.8,-501.45,23.49
18.0,53.0,79.41,-248.24,-386.17
18.0,56.0,79.41,-248.24,-437.24
89.0,109.0,89.29,-58.99875,-479.177
90.0,83.0,57.415034,-83.6332094,-400.8685269
91.0,53.0,47.29,-56.936413900000005,-311.074662
93.0,65.0,14.3417906,-80.688784,-346.8685269
5.0,2.0,237.78,-442.42,484.44
5.0,6.0,237.78,-442.42,416.36
87.0,69.0,26.956667,-31.2673361,-359.074662
14.0,16.0,-413.46,-327.27,244.28
15.0,26.0,-290.66,-307.38,78.63
89.0,35.0,89.2382094,-58.873716,-256.9914731
90.0,104.0,57.2139139,-83.685,-464.074662
91.0,45.0,47.415034,-57.0642906,-286.8685269
91.0,39.0,47.415034,-57.0642906,-268.9914731
65.0,10.0,174.47,315.54,359.56
87.0,86.0,27.081701,-31.1394594,-409.9914731
87.0,89.0,27.0327531,-31.19125,-419.074662
87.0,92.0,26.956667,-31.1151639,-428.074662
13.0,4.0,405.83,-306.38,444.07
13.0,5.0,405.83,-306.38,427.05
13.0,6.0,405.83,-306.38,410.03
13.0,23.0,405.83,-306.38,120.68
87.0,26.0,26.831633,-31.1394594,-229.8685269
76.0,10.0,-224.09,470.86,349.24
89.0,74.0,89.34179060000001,-58.873716,-373.9914731
53.0,3.0,-234.95,140.44,466.02
89.0,47.0,89.415034,-58.946959400000004,-292.9914731
57.0,44.0,257.31,211.66,-227.47
58.0,40.0,382.35,238.9,-165.26
58.0,41.0,382.35,238.9,-182.29
66.0,39.0,303.41,335.64,-133.83
91.0,69.0,47.415034,-56.960709400000006,-358.8685269
90.0,86.0,57.2382094,-83.559966,-409.8685269
92.0,45.0,18.3417906,-50.928716,-286.8685269
89.0,69.0,89.2382094,-58.873716,-358.9914731
93.0,41.0,14.415033999999999,-80.6155406,-274.9914731
88.0,19.0,62.498299,-35.1119594,-76.99147310000001
28.0,36.0,248.15,-111.87,-97.69
80.0,50.0,72.37,-66.6,-433.16
84.0,59.0,57.2,-105.52,-497.81
89.0,41.0,89.34179060000001,-59.123784,-274.8685269
90.0,74.0,57.3660861,-83.685,-373.785338
91.0,59.0,47.341790599999996,-57.137534,-328.8685269
93.0,93.0,14.2139139,-80.56375,-431.074662
88.0,83.0,62.498299,-35.2155406,-400.9914731
88.0,81.0,62.6751236,-35.038716,-394.9914731
88.0,42.0,62.571542400000006,-35.288784,-277.9914731
93.0,21.0,14.3417906,-80.438716,-214.9914731
93.0,26.0,14.238209399999999,-80.438716,-229.9914731
93.0,41.0,14.2139139,-80.56375,-274.785338
93.0,41.0,14.3417906,-80.688784,-274.8685269
63.0,54.0,-66.7,276.92,-404.28
68.0,39.0,-392.38,334.24,-143.99
70.0,39.0,-145.45,374.24,-144.7
92.0,102.0,18.2382094,-51.178784,-457.9914731
93.0,105.0,14.29,-80.4876639,-467.074662
58.0,13.0,382.35,238.9,294.3
59.0,2.0,505.27,257.88,489.21
59.0,3.0,505.27,257.88,472.19
59.0,6.0,505.27,257.88,421.13
87.0,50.0,26.9048764,-31.316284,-301.9914731
91.0,105.0,47.341790599999996,-57.137534,-466.9914731
93.0,45.0,14.164966,-80.6155406,-286.8685269
89.0,110.0,89.164966,-59.0505406,-481.9914731
89.0,118.0,89.415034,-59.0505406,-526.9914730999999
89.0,123.0,89.164966,-58.946959400000004,-651.8685269
30.0,42.0,500.43,-58.45,-196.0
37.0,51.0,194.34,-30.92,-346.94
38.0,52.0,292.9,5.2,-376.65
38.0,57.0,292.9,5.2,-461.76
39.0,48.0,411.81,13.0,-298.24
39.0,51.0,411.81,13.0,-349.3
3.0,7.0,-9.13,-481.74,397.11
17.0,35.0,-43.27,-267.52,-78.58
87.0,53.0,26.9048764,-31.066216,-310.9914731
93.0,110.0,14.164966,-80.5119594,-481.8685269
63.0,19.0,-66.7,276.92,191.45
89.0,89.0,89.2382094,-58.873716,-418.9914731
92.0,92.0,18.3660861,-51.05375,-427.785338
90.0,65.0,57.164966,-83.7367906,-346.8685269
